Frequency,M,Station,On,Off,Language,Site,TX Country,Days,Target,Power,Azimuth,Origin,Source
963000,,China Radio Int.,1300,1400,R,,China,,Far East,,,China,EiBi
963000,,China Radio Int.,1400,1500,R,,China,,Far East,,,China,EiBi
963000,,China Radio Int.,1500,1600,R,,China,,Far East,,,China,EiBi
963000,,Radio Tunis Chaine Int.,0500,0903,F,,Tunisia,,Tunisia,,,Tunisia,EiBi
963000,,Radio Tunis Chaine Int.,0903,1000,D,,Tunisia,,Tunisia,,,Tunisia,EiBi
963000,,Radio Tunis Chaine Int.,1000,1303,F,,Tunisia,,Tunisia,,,Tunisia,EiBi
963000,,Radio Tunis Chaine Int.,1303,1400,E,,Tunisia,,Tunisia,,,Tunisia,EiBi
963000,,Radio Tunis Chaine Int.,1400,1403,F,,Tunisia,,Tunisia,,,Tunisia,EiBi
963000,,Radio Tunis Chaine Int.,1403,1500,I,,Tunisia,,Tunisia,,,Tunisia,EiBi
963000,,Radio Tunis Chaine Int.,1500,1817,F,,Tunisia,,Tunisia,,,Tunisia,EiBi
963000,,Radio Tunis Chaine Int.,1817,1900,D,,Tunisia,,Tunisia,,,Tunisia,EiBi
963000,,Radio Tunis Chaine Int.,1903,2000,S,,Tunisia,,Tunisia,,,Tunisia,EiBi
963000,,Radio Tunis Chaine Int.,2000,0100,F,,Tunisia,,Tunisia,,,Tunisia,EiBi
972000,,KBS Hanminjok,0350,1400,K,,South Korea,,Far East,,,South Korea,EiBi
972000,,KBS Hanminjok,1400,2400,K,,South Korea,,Far East,,,South Korea,EiBi
972000,,VoA Radio Ashna,1630,1700,PS,,Tajikistan relay,,Afghanistan,,,USA,EiBi
980000,,Rádio Nacional Amazônia,0150,0155,E,,Brasil,Tu-Sa,Brasil,,,Brasil,EiBi
980000,,Rádio Nacional Amazônia,0155,0200,S,,Brasil,Tu-Sa,Brasil,,,Brasil,EiBi
980000,,Rádio Nacional Amazônia,0625,0207,P,,Brasil,,Brasil,,,Brasil,EiBi
980000,,Rádio Nacional Amazônia,0750,0755,E,,Brasil,Mo-Fr,Brasil,,,Brasil,EiBi
980000,,Rádio Nacional Amazônia,0755,0800,S,,Brasil,Mo-Fr,Brasil,,,Brasil,EiBi
980000,,Rádio Nacional Amazônia,1020,1025,E,,Brasil,Mo-Fr,Brasil,,,Brasil,EiBi
980000,,Rádio Nacional Amazônia,1025,1030,S,,Brasil,Mo-Fr,Brasil,,,Brasil,EiBi
999000,,Radio Rossii,1100,1500,R,,Moldova relay,,East Europe,,,Russian Federation,EiBi
1010000,,"CFRX Toronto, CFRB 1010",0000,2400,E,,Canada,,North Americas,,,Canada,EiBi
1017000,,China National Radio 8,1000,1100,K,,China,,China,,,China,EiBi
1017000,,China Radio Int.,1100,1300,K,,China,,Far East,,,China,EiBi
1017000,,China Radio Int.,1300,1400,K,,China,,Far East,,,China,EiBi
1017000,,China Radio Int.,1400,1500,K,,China,,Far East,,,China,EiBi
1017000,,China Radio Int.,1500,1600,K,,China,,Far East,,,China,EiBi
1017000,,China Radio Int.,2100,2300,K,,China,,Far East,,,China,EiBi
1035000,,Radio Oromiya,0253,2000,OO,,Ethiopia,,East Africa,,,Ethiopia,EiBi
1044000,,China Radio Int.,1100,1300,J,,China,,Far East,,,China,EiBi
1044000,,China Radio Int.,1300,1400,J,,China,,Far East,,,China,EiBi
1044000,,China Radio Int.,1400,1500,J,,China,,Far East,,,China,EiBi
1044000,,China Radio Int.,1500,1600,J,,China,,Far East,,,China,EiBi
1053000,,Radio Oromiya,0253,2000,OO,,Ethiopia,,East Africa,,,Ethiopia,EiBi
1060000,,Radio Educación,1200,2200,S,,Mexico,,Central Americas,,,Mexico,EiBi
1060000,,Radio Educación,2200,1200,S,,Mexico,,Central Americas,,,Mexico,EiBi
1071000,,AIR Akashvani Ext.Sce,0100,0130,SD,,India,,Pakistan,,,India,EiBi
1071000,,AIR Akashvani Ext.Sce,0400,0745,UR,,India,,Pakistan,,,India,EiBi
1071000,,AIR Akashvani Ext.Sce,0930,1130,UR,,India,,Pakistan,,,India,EiBi
1071000,,AIR Akashvani Ext.Sce,1130,1200,SIR,,India,,Pakistan,,,India,EiBi
1071000,,AIR Akashvani Ext.Sce,1200,1330,PJ,,India,,Pakistan,,,India,EiBi
1071000,,AIR Akashvani Ext.Sce,1545,1930,UR,,India,,Pakistan,,,India,EiBi
1071000,,AIR Akashvani Ext.Sce,2330,0100,PJ,,India,,Pakistan,,,India,EiBi
1071000,,Voice of Vietnam,0400,0430,E,,Vietnam,,South East Asia,,,Vietnam,EiBi
1071000,,Voice of Vietnam,1000,1030,E,,Vietnam,,South East Asia,,,Vietnam,EiBi
1071000,,Voice of Vietnam,0430,0500,M,,Vietnam,,South East Asia,,,Vietnam,EiBi
1071000,,Voice of Vietnam,1030,1100,M,,Vietnam,,South East Asia,,,Vietnam,EiBi
1071000,,Voice of Vietnam 1,2145,1700,VN,,Vietnam,,South East Asia,,,Vietnam,EiBi
1080000,,China Radio Int.,1130,1230,T,,China,,South East Asia,,,China,EiBi
1080000,,China Radio Int.,1230,1330,LAO,,China,,South East Asia,,,China,EiBi
1080000,,China Radio Int.,1330,1430,T,,China,,South East Asia,,,China,EiBi
1080000,,China Radio Int.,1430,1530,LAO,,China,,South East Asia,,,China,EiBi
1080000,,China Radio Int.,1600,1700,E,,China,,South East Asia,,,China,EiBi
1080000,,China Radio Int.,1700,1800,E,,China,,South East Asia,,,China,EiBi
1080000,,Fana Broadcasting Corp.,0255,2101,AH,,Ethiopia,,East Africa,,,Ethiopia,EiBi
1089000,,R.Algiers Int.,1900,1930,E,,Algeria,,North Africa,,,Algeria,EiBi
1089000,,R.Algiers Int.,1930,2000,S,,Algeria,,North Africa,,,Algeria,EiBi
1089000,,R.Algiers Int.,2000,2200,A,,Algeria,,North Africa,,,Algeria,EiBi
1089000,,R.Algiers Int.,2200,2300,F,,Algeria,,North Africa,,,Algeria,EiBi
1089000,,China National Radio 6,0000,0100,AM,,China,,Taiwan,,,China,EiBi
1089000,,China National Radio 6,0100,0200,AM,,China,,Taiwan,,,China,EiBi
1089000,,China National Radio 6,0200,0500,AM,,China,,Taiwan,,,China,EiBi
1089000,,China National Radio 6,0500,0600,HK,,China,,Taiwan,,,China,EiBi
1089000,,China National Radio 6,0600,0900,HK,,China,Th-Tu,Taiwan,,,China,EiBi
1089000,,China National Radio 6,0900,1100,HK,,China,,Taiwan,,,China,EiBi
1089000,,China National Radio 6,1100,1200,M,,China,,Taiwan,,,China,EiBi
1089000,,China National Radio 6,1200,1605,M,,China,,Taiwan,,,China,EiBi
1089000,,China National Radio 6,2155,2400,AM,,China,,Taiwan,,,China,EiBi
1098000,,IRIB Voice of I.R.Iran,0120,0220,UR,,Iran,,South Asia,,,Iran,EiBi
1098000,,IRIB Voice of I.R.Iran,0220,0320,PS,,Iran,,Afghanistan,,,Iran,EiBi
1098000,,IRIB Voice of I.R.Iran,0320,1520,DR,,Iran,,Afghanistan,,,Iran,EiBi
1098000,,IRIB Voice of I.R.Iran,1650,1750,PS,,Iran,,Afghanistan,,,Iran,EiBi
1098000,,Radio Taiwan Int.,1200,1300,AM,,Taiwan,,South East Asia,,,Taiwan,EiBi
1098000,,Radio Taiwan Int.,1300,1400,M,,Taiwan,,South East Asia,,,Taiwan,EiBi
1098000,,Radio Taiwan Int.,1400,1500,M,,Taiwan,,South East Asia,,,Taiwan,EiBi
1098000,,Radio Taiwan Int.,1500,1600,M,,Taiwan,,South East Asia,,,Taiwan,EiBi
1098000,,Radio Taiwan Int.,1600,1700,M,,Taiwan,,South East Asia,,,Taiwan,EiBi
1116000,,CNR5 Cross-Strait Radio,1000,1705,M,,China,,Taiwan,,,China,EiBi
1116000,,CNR5 Cross-Strait Radio,2055,2200,M,,China,,Taiwan,,,China,EiBi
1134000,,China National Radio 1,0600,0850,M,,China,We-Mo,China,,,China,EiBi
1134000,,China National Radio 1,0850,1805,M,,China,,China,,,China,EiBi
1134000,,China National Radio 1,2023,0600,M,,China,,China,,,China,EiBi
1160000,,"KSL Salt Lake City, UT",0000,2400,E,,USA,,USA,,,USA,EiBi
1161000,,R.Algiers Int.,1900,1930,E,,Algeria,,North Africa,,,Algeria,EiBi
1161000,,R.Algiers Int.,1930,2000,S,,Algeria,,North Africa,,,Algeria,EiBi
1161000,,R.Algiers Int.,2000,2200,A,,Algeria,,North Africa,,,Algeria,EiBi
1161000,,R.Algiers Int.,2200,2300,F,,Algeria,,North Africa,,,Algeria,EiBi
1161000,,IRIB Voice of I.R.Iran,0130,0420,A,,Iran,,Middle East,,,Iran,EiBi
1161000,,IRIB Voice of I.R.Iran,1520,2020,A,,Iran,,Middle East,,,Iran,EiBi
1170000,,KBS Hanminjok,0000,0350,K,,South Korea,,Far East,,,South Korea,EiBi
1170000,,KBS Hanminjok,0950,1000,K,,South Korea,,Far East,,,South Korea,EiBi
1170000,,KBS Hanminjok,1400,2400,K,,South Korea,,Far East,,,South Korea,EiBi
1170000,,KBS World Radio,1000,1100,K,,South Korea,,Far East,,,South Korea,EiBi
1170000,,KBS World Radio,1100,1200,J,,South Korea,,Far East,,,South Korea,EiBi
1170000,,KBS World Radio,1200,1300,R,,South Korea,,Far East,,,South Korea,EiBi
1170000,,KBS World Radio,1300,1400,M,,South Korea,,Far East,,,South Korea,EiBi
1170000,,Trans World Radio,1800,1830,SHO,,Swaziland,Mo-Sa,South Africa,,,Swaziland,EiBi
1170000,,Trans World Radio,1800,1850,E,,Swaziland,Su,South Africa,,,Swaziland,EiBi
1170000,,Trans World Radio,1830,1921,E,,Swaziland,Mo-Fr,South Africa,,,Swaziland,EiBi
1170000,,Trans World Radio,1830,1932,"E,Z",,Swaziland,Su,South Africa,,,Swaziland,EiBi
1170000,,Trans World Radio,1921,1951,Z,,Swaziland,Mo-Fr,South Africa,,,Swaziland,EiBi
1170000,,Trans World Radio,1951,2051,E,,Swaziland,Mo-Fr,South Africa,,,Swaziland,EiBi
1188000,,China Radio Int.,1100,1200,BR,,China,,South East Asia,,,China,EiBi
1188000,,China Radio Int.,1200,1300,E,,China,,South Asia,,,China,EiBi
1188000,,China Radio Int.,1300,1400,BE,,China,,South Asia,,,China,EiBi
1188000,,China Radio Int.,1400,1500,NE,,China,,South Asia,,,China,EiBi
1188000,,China Radio Int.,1500,1600,E,,China,,South Asia,,,China,EiBi
1188000,,China Radio Int.,1600,1700,HI,,China,,South Asia,,,China,EiBi
1188000,,Nemzetiségi Rádió,0600,0800,HR,,Hungary,,Hungary,,,Hungary,EiBi
1188000,,Nemzetiségi Rádió,0600,0800,HR,,Hungary,,Hungary,,,Hungary,EiBi
1188000,,Nemzetiségi Rádió,0800,1000,D,,Hungary,,Hungary,,,Hungary,EiBi
1188000,,Nemzetiségi Rádió,0800,1000,D,,Hungary,,Hungary,,,Hungary,EiBi
1188000,,Nemzetiségi Rádió,1100,1130,AR,,Hungary,Sa,Hungary,,,Hungary,EiBi
1188000,,Nemzetiségi Rádió,1100,1130,AR,,Hungary,Sa,Hungary,,,Hungary,EiBi
1188000,,Nemzetiségi Rádió,1100,1130,BU,,Hungary,We,Hungary,,,Hungary,EiBi
1188000,,Nemzetiségi Rádió,1100,1130,BU,,Hungary,We,Hungary,,,Hungary,EiBi
1188000,,Nemzetiségi Rádió,1100,1130,GR,,Hungary,Th,Hungary,,,Hungary,EiBi
1188000,,Nemzetiségi Rádió,1100,1130,GR,,Hungary,Th,Hungary,,,Hungary,EiBi
1188000,,Nemzetiségi Rádió,1100,1130,RU,,Hungary,Tu,Hungary,,,Hungary,EiBi
1188000,,Nemzetiségi Rádió,1100,1130,RU,,Hungary,Tu,Hungary,,,Hungary,EiBi
1188000,,Nemzetiségi Rádió,1100,1130,SV,,Hungary,Mo,Hungary,,,Hungary,EiBi
1188000,,Nemzetiségi Rádió,1100,1130,SV,,Hungary,Mo,Hungary,,,Hungary,EiBi
1188000,,Nemzetiségi Rádió,1100,1130,UK,,Hungary,Fr,Hungary,,,Hungary,EiBi
1188000,,Nemzetiségi Rádió,1100,1130,UK,,Hungary,Fr,Hungary,,,Hungary,EiBi
1188000,,Nemzetiségi Rádió,1130,1200,PO,,Hungary,Sa,Hungary,,,Hungary,EiBi
1188000,,Nemzetiségi Rádió,1130,1200,PO,,Hungary,Sa,Hungary,,,Hungary,EiBi
1188000,,Nemzetiségi Rádió,2000,2200,D,,Hungary,irr,Hungary,,,Hungary,EiBi
1188000,,Nemzetiségi Rádió,2000,2200,D,,Hungary,irr,Hungary,,,Hungary,EiBi
1188000,,FEBC Manila,0000,2400,K,,South Korea relay,,Far East,,,Philippines,EiBi
1197000,,Radio Bukarest,1100,1200,D,,Romania,Mo-Sa,Romania,,,Romania,EiBi
1197000,,Radio Neumarkt,1800,1900,D,,Romania,Mo-Sa,Romania,,,Romania,EiBi
1215000,,CNR 7 Greater Bay Area,0000,0100,CA,,China,,China,,,China,EiBi
1215000,,CNR 7 Greater Bay Area,0100,1100,CA,,China,,China,,,China,EiBi
1215000,,CNR 7 Greater Bay Area,1100,1805,CA,,China,,China,,,China,EiBi
1215000,,CNR 7 Greater Bay Area,2055,2400,CA,,China,,China,,,China,EiBi
1224000,,IRIB Voice of I.R.Iran,0000,2400,A,,Iran,,Middle East,,,Iran,EiBi
1242000,,Voice of Vietnam,1300,1400,LAO,,Vietnam,,South East Asia,,,Vietnam,EiBi
1242000,,Voice of Vietnam,1400,1430,KH,,Vietnam,,South East Asia,,,Vietnam,EiBi
1242000,,Voice of Vietnam,1430,1500,T,,Vietnam,,South East Asia,,,Vietnam,EiBi
1242000,,Voice of Vietnam,1500,1600,VN,,Vietnam,,South East Asia,,,Vietnam,EiBi
1251000,,NHK Radio Japan,1630,1650,FS,,Tajikistan relay,,Iran,,,Japan,EiBi
1269000,,China Radio Int.,1100,1200,E,,China,,South East Asia,,,China,EiBi
1269000,,China Radio Int.,1200,1300,E,,China,,South East Asia,,,China,EiBi
1269000,,China Radio Int.,1300,1400,HI,,China,,South Asia,,,China,EiBi
1269000,,China Radio Int.,1400,1500,BE,,China,,South Asia,,,China,EiBi
1269000,,China Radio Int.,1600,1700,HI,,China,,South Asia,,,China,EiBi
1269000,,China Radio Int.,1700,1800,HI,,China,,South Asia,,,China,EiBi
1296000,,China Radio Int.,1100,1200,VN,,China,,South East Asia,,,China,EiBi
1296000,,China Radio Int.,1200,1300,VN,,China,,South East Asia,,,China,EiBi
1296000,,China Radio Int.,1300,1400,VN,,China,,South East Asia,,,China,EiBi
1296000,,China Radio Int.,1400,1500,VN,,China,,South East Asia,,,China,EiBi
1296000,,China Radio Int.,1500,1600,VN,,China,,South East Asia,,,China,EiBi
1296000,,China Radio Int.,1600,1700,VN,,China,,South East Asia,,,China,EiBi
1296000,,BBC,1630,1700,FS,,Tajikistan relay,,Iran,,,United Kingdom,EiBi
1296000,,BBC,1800,1830,FS,,Tajikistan relay,,Iran,,,United Kingdom,EiBi
1314000,,Radio Bukarest,1100,1200,D,,Romania,Mo-Sa,Romania,,,Romania,EiBi
1323000,,China Radio Int.,1100,1200,R,,China,,Far East,,,China,EiBi
1323000,,China Radio Int.,1100,1200,R,,China,,Far East,,,China,EiBi
1323000,,China Radio Int.,1100,1300,K,,China,,Far East,,,China,EiBi
1323000,,China Radio Int.,1200,1300,MO,,China,,Far East,,,China,EiBi
1323000,,China Radio Int.,1200,1300,R,,China,,Far East,,,China,EiBi
1323000,,China Radio Int.,1300,1400,K,,China,,Far East,,,China,EiBi
1323000,,China Radio Int.,1300,1400,R,,China,,Far East,,,China,EiBi
1323000,,China Radio Int.,1300,1400,R,,China,,Far East,,,China,EiBi
1323000,,China Radio Int.,1400,1500,K,,China,,Far East,,,China,EiBi
1323000,,China Radio Int.,1400,1500,R,,China,,Far East,,,China,EiBi
1323000,,China Radio Int.,1400,1500,R,,China,,Far East,,,China,EiBi
1323000,,China Radio Int.,1500,1600,E,,China,,South Asia,,,China,EiBi
1323000,,China Radio Int.,1500,1600,K,,China,,Far East,,,China,EiBi
1323000,,China Radio Int.,1500,1600,R,,China,,Far East,,,China,EiBi
1323000,,China Radio Int.,1600,1700,E,,China,,South Asia,,,China,EiBi
1323000,,China Radio Int.,1700,1800,E,,China,,South Asia,,,China,EiBi
1323000,,China Radio Int.,2100,2300,K,,China,,Far East,,,China,EiBi
1323000,,IRRS Milano,1900,2310,E,,Italy,,Central Europe,,,Italy,EiBi
1323000,,IRIB Voice of I.R.Iran,0050,0520,AZ,,Iran,,Middle East,,,Iran,EiBi
1323000,,IRIB Voice of I.R.Iran,0520,0920,AZ,,Iran,,Middle East,,,Iran,EiBi
1323000,,IRIB Voice of I.R.Iran,1420,1650,AZ,,Iran,,Middle East,,,Iran,EiBi
1323000,,Radio Bukarest,1100,1200,D,,Romania,Mo-Sa,Romania,,,Romania,EiBi
1323000,,Radio Neumarkt,1800,1900,D,,Romania,Mo-Sa,Romania,,,Romania,EiBi
1341000,,China Radio Int.,1130,1200,TAG,,China,,South East Asia,,,China,EiBi
1341000,,China Radio Int.,1200,1300,E,,China,,South East Asia,,,China,EiBi
1341000,,China Radio Int.,1300,1400,E,,China,,South East Asia,,,China,EiBi
1341000,,China Radio Int.,1430,1500,TAG,,China,,South East Asia,,,China,EiBi
1350000,,Nemzetiségi Rádió,0600,0800,HR,,Hungary,,Hungary,,,Hungary,EiBi
1350000,,Nemzetiségi Rádió,0800,1000,D,,Hungary,,Hungary,,,Hungary,EiBi
1350000,,Nemzetiségi Rádió,1100,1130,AR,,Hungary,Sa,Hungary,,,Hungary,EiBi
1350000,,Nemzetiségi Rádió,1100,1130,BU,,Hungary,We,Hungary,,,Hungary,EiBi
1350000,,Nemzetiségi Rádió,1100,1130,GR,,Hungary,Th,Hungary,,,Hungary,EiBi
1350000,,Nemzetiségi Rádió,1100,1130,RU,,Hungary,Tu,Hungary,,,Hungary,EiBi
1350000,,Nemzetiségi Rádió,1100,1130,SV,,Hungary,Mo,Hungary,,,Hungary,EiBi
1350000,,Nemzetiségi Rádió,1100,1130,UK,,Hungary,Fr,Hungary,,,Hungary,EiBi
1350000,,Nemzetiségi Rádió,1130,1200,PO,,Hungary,Sa,Hungary,,,Hungary,EiBi
1350000,,Nemzetiségi Rádió,2000,2200,D,,Hungary,irr,Hungary,,,Hungary,EiBi
1377000,,China National Radio 1,0600,0850,M,,China,We-Mo,West-northwest,,,China,EiBi
1377000,,China National Radio 1,0850,1805,M,,China,,West-northwest,,,China,EiBi
1377000,,China National Radio 1,2023,0600,M,,China,,West-northwest,,,China,EiBi
1377000,,Xizang RTV,0300,0600,M,,China,,China,,,China,EiBi
1377000,,Xizang RTV,0600,0900,M,,China,We-Mo,China,,,China,EiBi
1377000,,Xizang RTV,0900,1000,M,,China,We-Mo,China,,,China,EiBi
1377000,,Xizang RTV,1000,1800,M,,China,,China,,,China,EiBi
1377000,,Xizang RTV,2000,2100,M,,China,We-Mo,China,,,China,EiBi
1377000,,Xizang RTV,2100,0300,M,,China,,China,,,China,EiBi
1377000,,Trans World Radio,1710,1725,TK,,Armenia relay,,Central Asia,,,USA,EiBi
1377000,,Trans World Radio,1725,1740,KZ,,Armenia relay,,Central Asia,,,USA,EiBi
1377000,,Trans World Radio,1740,1755,KPK,,Armenia relay,,Central Asia,,,USA,EiBi
1377000,,Trans World Radio,1800,1930,FS,,Armenia relay,,Iran,,,USA,EiBi
1377000,,Trans World Radio,1930,2045,UK,,Armenia relay,,Ukraine,,,USA,EiBi
1386000,,BBC,1830,1900,R,,Lithuania relay,,East Europe,,,United Kingdom,EiBi
1386000,,BBC,1900,2000,E,,Lithuania relay,,East Europe,,,United Kingdom,EiBi
1386000,,BBC,2000,2030,R,,Lithuania relay,,East Europe,,,United Kingdom,EiBi
1386000,,BBC,2030,2100,E,,Lithuania relay,,East Europe,,,United Kingdom,EiBi
1386000,,NHK Radio Japan,1500,1515,R,,Lithuania relay,Mo-Fr,East Europe,,,Japan,EiBi
1386000,,NHK Radio Japan,1500,1520,R,,Lithuania relay,SaSu,East Europe,,,Japan,EiBi
1386000,,NHK Radio Japan,1700,1720,R,,Lithuania relay,,East Europe,,,Japan,EiBi
1386000,,NHK Radio Japan,1730,1750,R,,Lithuania relay,,East Europe,,,Japan,EiBi
1386000,,Polskie Radio,0400,0500,BY,,Lithuania relay,,Belarus,,,Poland,EiBi
1386000,,Polskie Radio,0500,0530,UK,,Lithuania relay,,Belarus,,,Poland,EiBi
1386000,,Polskie Radio,1300,1400,E,,Lithuania relay,,East Europe,,,Poland,EiBi
1386000,,Polskie Radio,1530,1600,PO,,Lithuania relay,,Belarus,,,Poland,EiBi
1386000,,Polskie Radio,1530,1600,D,,Lithuania relay,,East Europe,,,Poland,EiBi
1386000,,Polskie Radio,1600,1630,R,,Lithuania relay,,Belarus,,,Poland,EiBi
1386000,,Polskie Radio,1630,1700,D,,Lithuania relay,,East Europe,,,Poland,EiBi
1386000,,Polskie Radio,1630,1700,PO,,Lithuania relay,,Belarus,,,Poland,EiBi
1386000,,Ukrainian Radio,0200,0208,BY,,Lithuania relay,2356,East Europe,,,Ukraine,EiBi
1386000,,Ukrainian Radio,2100,2128,RO,,Lithuania relay,,East Europe,,,Ukraine,EiBi
1386000,,Ukrainian Radio,2128,0330,UK,,Lithuania relay,,East Europe,,,Ukraine,EiBi
1386000,,Ukrainian Radio,2200,2208,BU,,Lithuania relay,Mo-Th,East Europe,,,Ukraine,EiBi
1386000,,Ukrainian Radio,2300,2308,SK,,Lithuania relay,Mo-Fr,East Europe,,,Ukraine,EiBi
1386000,,Radio Liberty,0530,0830,R,,Lithuania relay,,East Europe,,,USA,EiBi
1395000,,BBC,1730,1800,FS,,Armenia relay,,Iran,,,United Kingdom,EiBi
1395000,,BBC,1930,2000,FS,,Armenia relay,,Iran,,,United Kingdom,EiBi
1395000,,IRIB Voice of I.R.Iran,1420,1820,TK,,Iran,,Central Asia,,,Iran,EiBi
1395000,,NHK Radio Japan,1800,1820,FS,,Armenia relay,,Middle East,,,Japan,EiBi
1395000,,Radio Farda,1500,1700,FS,,Armenia relay,,Iran,,,USA,EiBi
1413000,,BBC,0030,0100,DR,,Oman relay,,Afghanistan,,,United Kingdom,EiBi
1413000,,BBC,0100,0200,E,,Oman relay,,South Asia,,,United Kingdom,EiBi
1413000,,BBC,0200,0230,E,,Oman relay,,South Asia,,,United Kingdom,EiBi
1413000,,BBC,0230,0300,E,,Oman relay,,Middle East,,,United Kingdom,EiBi
1413000,,BBC,0300,0400,E,,Oman relay,,Middle East,,,United Kingdom,EiBi
1413000,,BBC,0400,0500,E,,Oman relay,,Middle East,,,United Kingdom,EiBi
1413000,,BBC,1300,1400,E,,Oman relay,,South Asia,,,United Kingdom,EiBi
1413000,,BBC,1400,1500,E,,Oman relay,,South Asia,,,United Kingdom,EiBi
1413000,,BBC,1500,1600,E,,Oman relay,,South Asia,,,United Kingdom,EiBi
1413000,,BBC,1600,1700,E,,Oman relay,,Middle East,,,United Kingdom,EiBi
1413000,,BBC,1700,1800,E,,Oman relay,,South Asia,,,United Kingdom,EiBi
1413000,,BBC,1800,1900,PS,,Oman relay,,Afghanistan,,,United Kingdom,EiBi
1413000,,BBC,1900,2000,E,,Oman relay,,Middle East,,,United Kingdom,EiBi
1413000,,BBC,2000,2100,E,,Oman relay,,Middle East,,,United Kingdom,EiBi
1413000,,Vesti FM,1800,0500,R,,Moldova relay,,East Europe,,,Russian Federation,EiBi
1422000,,China National Radio 1,0700,0800,M,,China,,China,,,China,EiBi
1422000,,China National Radio 1,0900,1100,M,,China,,China,,,China,EiBi
1422000,,China Radio Int.,1300,1400,HI,,China,,South Asia,,,China,EiBi
1422000,,China Radio Int.,1400,1500,UR,,China,,South Asia,,,China,EiBi
1422000,,China Radio Int.,1500,1600,UR,,China,,South Asia,,,China,EiBi
1422000,,China Radio Int.,1600,1700,HI,,China,,South Asia,,,China,EiBi
1422000,,Radio Taiwan Int.,0100,0200,IN,,Taiwan,Fr,Far East,,,Taiwan,EiBi
1422000,,Radio Taiwan Int.,0100,0200,T,,Taiwan,Th,Far East,,,Taiwan,EiBi
1422000,,Radio Taiwan Int.,0100,0200,VN,,Taiwan,We,Far East,,,Taiwan,EiBi
1422000,,Radio Taiwan Int.,1200,1300,IN,,Taiwan,Th,Far East,,,Taiwan,EiBi
1422000,,Radio Taiwan Int.,1200,1300,T,,Taiwan,We,Far East,,,Taiwan,EiBi
1422000,,Radio Taiwan Int.,1200,1300,VN,,Taiwan,Tu,Far East,,,Taiwan,EiBi
1449000,,IRIB Voice of I.R.Iran,1420,1820,TK,,Iran,,Central Asia,,,Iran,EiBi
1467000,,Trans World Radio,1330,1400,KS,,Kyrgyzstan relay,Su,South Asia,,,India,EiBi
1467000,,Trans World Radio,1330,1400,UR,,Kyrgyzstan relay,Mo-Sa,South Asia,,,India,EiBi
1467000,,Trans World Radio,1400,1415,KNG,,Kyrgyzstan relay,Sa,South Asia,,,India,EiBi
1467000,,Trans World Radio,1400,1430,HZ,,Kyrgyzstan relay,Su,South Asia,,,India,EiBi
1467000,,Trans World Radio,1400,1430,PS,,Kyrgyzstan relay,Th,South Asia,,,India,EiBi
1467000,,Trans World Radio,1400,1430,UR,,Kyrgyzstan relay,Mo-We,South Asia,,,India,EiBi
1467000,,Trans World Radio,1415,1430,SIR,,Kyrgyzstan relay,Sa,South Asia,,,India,EiBi
1467000,,Trans World Radio,1430,1445,HZ,,Kyrgyzstan relay,Th-Sa,South Asia,,,India,EiBi
1467000,,Trans World Radio,1430,1445,PJ,,Kyrgyzstan relay,Tu,South Asia,,,India,EiBi
1467000,,Trans World Radio,1430,1445,SD,,Kyrgyzstan relay,We,South Asia,,,India,EiBi
1467000,,Trans World Radio,1430,1445,UR,,Kyrgyzstan relay,Su-Mo,South Asia,,,India,EiBi
1467000,,Trans World Radio,1445,1500,UR,,Kyrgyzstan relay,,South Asia,,,India,EiBi
1467000,,Trans World Radio,1500,1530,DR,,Kyrgyzstan relay,,Afghanistan,,,India,EiBi
1467000,,Trans World Radio,1530,1545,DR,,Kyrgyzstan relay,"Tu,Th",Afghanistan,,,India,EiBi
1467000,,Trans World Radio,1530,1545,PS,,Kyrgyzstan relay,13567,Afghanistan,,,India,EiBi
1467000,,Trans World Radio,1545,1630,PS,,Kyrgyzstan relay,,Afghanistan,,,India,EiBi
1476000,,Trans World Radio,0419,0530,HA,,Benin relay,Mo-Fr,Nigeria,,,Swaziland,EiBi
1476000,,Trans World Radio,0530,0646,IG,,Benin relay,Mo-Fr,Nigeria,,,Swaziland,EiBi
1476000,,Trans World Radio,1755,1826,E,,Benin relay,Mo-Fr,Nigeria,,,Swaziland,EiBi
1476000,,Trans World Radio,1826,1911,E,,Benin relay,,Nigeria,,,Swaziland,EiBi
1476000,,Trans World Radio,1911,1921,HA,,Benin relay,Su,Nigeria,,,Swaziland,EiBi
1476000,,Trans World Radio,1911,1931,E,,Benin relay,Sa,Nigeria,,,Swaziland,EiBi
1476000,,Trans World Radio,1911,1935,E,,Benin relay,Mo-Fr,Nigeria,,,Swaziland,EiBi
1476000,,Trans World Radio,1926,1942,KNU,,Benin relay,Su,Nigeria,,,Swaziland,EiBi
1476000,,Trans World Radio,1932,1940,YO,,Benin relay,Sa,Nigeria,,,Swaziland,EiBi
